Timegenerated,Source,Destination,Protocol,Port,Team,Action,DeviceVendor,EventID
07-07-2024 05:18,202.215.207.55,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-10-2024 05:41,202.68.128.133,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/13/2024 15:26:12,202.73.133.67,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/20/2024 17:03:15,202.213.239.217,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/23/2024 19:40:00,202.185.159.7,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/15/2024 12:45:24,202.99.140.47,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-11-2024 17:30,202.10.136.204,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-06-2024 22:16,202.4.91.38,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-08-2024 08:35,202.115.0.113,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-04-2024 19:04,202.113.201.244,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/20/2024 13:36:53,202.210.107.202,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/21/2024 22:46:24,202.62.105.34,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/31/2024 14:03:53,202.123.136.204,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-11-2024 14:55,202.41.249.217,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/30/2024 16:33:55,202.63.215.38,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/24/2024 12:05:50,202.55.25.211,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/27/2024 04:27:37,202.102.216.245,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/15/2024 15:32:25,202.50.51.113,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/15/2024 15:59:10,202.120.243.207,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-04-2024 11:22,202.113.138.212,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/15/2025 16:30:58,202.29.247.53,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-04-2024 04:05,202.180.176.132,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-03-2024 20:33,202.28.67.216,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/31/2024 15:45:25,202.94.110.161,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-02-2024 13:12,202.247.23.20,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-12-2024 02:44,202.31.103.55,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/15/2024 21:30:43,202.89.227.240,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-05-2024 21:17,202.221.43.97,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-04-2024 08:25,202.214.56.205,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/18/2024 21:14:02,202.50.234.35,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/28/2024 22:41:45,202.80.158.57,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-06-2024 06:35,202.122.198.96,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/14/2024 18:37:59,202.142.192.188,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/14/2024 22:19:23,202.140.71.144,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-10-2024 10:11,202.82.221.154,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-09-2025 19:14,202.125.128.114,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-08-2024 00:03,202.164.217.6,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-09-2024 08:53,202.67.88.109,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/21/2024 20:22:52,202.144.101.218,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/28/2024 10:01:34,202.15.57.60,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-12-2024 19:54,202.94.40.154,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/30/2024 20:28:36,202.103.233.187,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/13/2024 03:21:48,202.18.16.173,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-09-2024 15:04,202.144.115.240,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/15/2024 22:06:30,202.181.225.112,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-07-2024 14:59,202.141.107.249,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-09-2024 10:56,202.51.79.61,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/30/2024 21:31:04,202.167.169.24,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/25/2024 10:02:05,202.140.57.137,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/18/2024 21:40:26,202.160.27.125,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/31/2025 03:10:16,202.86.211.54,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/27/2024 21:42:22,202.129.51.130,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/13/2024 23:29:26,202.105.98.91,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-02-2024 18:43,202.7.158.233,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/29/2025 21:17:09,202.30.238.231,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-07-2024 05:28,202.232.117.39,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/21/2024 00:50:58,202.43.81.222,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-04-2024 02:40,202.62.20.72,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/29/2024 17:11:17,202.210.27.243,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/29/2024 22:00:44,202.210.124.129,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-08-2025 06:17,202.221.216.30,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/29/2024 03:40:14,202.234.230.158,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/16/2024 08:16:24,202.133.127.11,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/20/2024 06:25:05,202.182.49.110,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/28/2025 23:26:02,202.15.108.131,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-09-2024 09:31,202.159.220.175,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-11-2024 06:09,202.7.215.27,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/29/2024 02:32:09,202.61.118.195,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-09-2024 05:15,202.4.81.185,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/17/2025 17:52:11,202.230.223.170,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09-08-2024 06:42,202.0.210.110,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/26/2024 06:26:16,202.97.12.205,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-08-2024 22:37,202.146.204.191,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/15/2024 16:23:18,202.248.27.3,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/30/2024 09:52:16,202.134.88.153,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/14/2024 21:28:09,202.82.240.12,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-05-2024 04:34,202.60.55.73,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/15/2024 16:37:39,202.65.101.149,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-05-2024 09:17,202.55.89.130,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-05-2024 22:04,202.122.170.74,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/30/2024 19:30:37,202.40.117.27,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/22/2024 18:00:33,202.247.197.45,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/19/2024 10:29:31,202.100.106.69,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-12-2024 21:19,202.109.104.127,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-11-2024 01:55,202.42.200.10,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/27/2024 23:20:23,202.164.214.21,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/15/2024 12:28:45,202.250.210.6,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-08-2024 02:49,202.89.243.243,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/14/2024 21:35:09,202.55.208.39,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/26/2024 16:28:59,202.227.95.81,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/27/2024 11:43:45,202.184.199.86,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/20/2024 03:09:55,202.111.231.133,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-04-2024 10:06,202.209.22.163,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/14/2024 11:02:00,202.115.11.237,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-08-2024 11:14,202.100.110.252,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/17/2024 17:38:21,202.80.46.112,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-09-2024 12:02,202.195.194.157,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-02-2024 15:22,202.120.182.12,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/14/2024 14:57:56,202.110.21.137,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-10-2024 02:36,202.111.188.34,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-04-2024 23:07,202.23.38.15,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-09-2024 02:56,202.47.197.121,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/22/2024 01:52:34,202.81.149.43,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-11-2024 05:23,202.119.70.144,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/21/2024 12:28:31,202.150.241.228,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-02-2025 13:19,202.80.3.108,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-10-2024 21:19,202.36.238.208,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08-07-2024 12:26,202.92.93.73,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/17/2024 00:21:08,202.36.182.254,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/23/2024 09:09:08,202.144.18.78,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-01-2024 16:11,202.118.165.111,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-12-2024 01:35,202.55.16.61,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/27/2024 10:49:27,202.141.99.125,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/28/2024 23:30:02,202.251.41.135,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/21/2024 16:33:36,202.27.117.3,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/15/2024 03:38:57,202.12.28.33,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/17/2024 02:09:55,202.78.201.214,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-09-2024 11:47,202.216.146.47,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-01-2024 16:41,202.134.15.70,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/28/2024 03:25:46,202.138.14.248,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-08-2025 10:45,202.45.58.224,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/26/2024 20:56:34,202.200.133.74,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/30/2025 01:07:18,202.144.242.80,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10-10-2024 00:36,202.88.56.221,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/23/2025 23:47:03,202.26.148.49,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/24/2024 12:25:57,202.63.7.1,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/27/2024 02:12:37,202.225.230.39,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/17/2024 05:42:10,202.93.131.218,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-11-2024 04:21,202.210.83.138,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-02-2024 12:49,202.11.127.166,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-02-2024 00:04,202.27.183.234,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/30/2024 18:49:22,202.233.14.95,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/30/2024 06:07:10,202.36.189.16,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/19/2024 16:34:00,202.185.0.43,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-01-2024 13:21,202.164.210.28,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/15/2025 20:31:37,202.218.192.98,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/22/2024 02:17:46,202.27.69.98,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03-04-2024 15:06,202.107.21.238,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/18/2024 01:48:37,202.217.173.9,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/24/2024 16:53:41,202.192.24.58,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/31/2025 09:19:37,202.95.136.171,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-11-2025 21:26,202.208.178.126,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-12-2025 03:57,202.242.213.129,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/29/2024 02:39:53,202.100.68.179,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-03-2025 00:02,202.178.224.76,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-07-2024 08:23,202.246.88.180,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-03-2024 05:46,202.61.164.88,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/19/2024 21:12:59,202.89.181.92,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-11-2024 14:27,202.28.250.18,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/18/2024 01:46:24,202.131.96.45,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-11-2025 07:34,202.218.33.217,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-10-2024 23:33,202.75.43.176,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-04-2024 15:49,202.138.76.142,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-05-2024 12:16,202.100.71.138,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/17/2024 03:10:39,202.173.247.80,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/26/2024 04:09:52,202.221.137.96,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/25/2024 15:24:29,202.159.163.54,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-05-2024 02:12,202.170.63.86,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/16/2024 09:56:03,202.56.58.243,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/27/2024 12:33:10,202.158.76.67,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/22/2024 13:39:49,202.89.30.181,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-04-2024 18:26,202.189.229.115,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/17/2024 05:22:38,202.82.180.93,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
08/31/2024 00:17:18,202.223.107.154,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/27/2025 03:15:27,202.44.119.180,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01-01-2025 05:26,202.38.23.92,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-11-2024 05:39,202.219.164.138,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/17/2024 17:51:22,202.98.225.241,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/25/2024 11:46:29,202.110.220.34,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-04-2024 00:15,202.95.160.116,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-02-2024 02:29,202.187.94.229,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/17/2024 16:34:41,202.41.26.108,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/17/2024 00:52:12,202.76.0.202,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/24/2025 06:21:45,202.82.209.240,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/16/2024 08:25:07,202.130.216.118,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/14/2024 09:12:07,202.228.7.51,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/30/2024 05:29:22,202.255.150.134,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/21/2025 23:07:12,202.212.46.97,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07-04-2024 08:29,202.231.44.63,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/25/2024 08:17:21,202.172.150.26,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/25/2025 20:41:17,202.195.156.118,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
07/16/2024 16:49:37,202.178.122.73,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12/25/2024 16:50:53,202.176.231.167,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/14/2024 14:00:49,202.106.99.28,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05-12-2024 02:23,202.23.66.50,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/16/2024 12:58:57,202.153.236.161,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/13/2024 03:30:56,202.143.183.149,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/29/2024 08:02:29,202.31.135.139,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/25/2024 13:23:07,202.77.179.28,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/14/2024 08:12:20,202.118.27.190,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
09/30/2024 06:44:37,202.147.19.158,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/20/2025 07:22:03,202.138.103.206,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/26/2024 08:47:35,202.176.132.233,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04-01-2024 19:24,202.139.28.249,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/25/2024 02:29:17,202.42.145.24,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11/18/2024 23:01:36,202.72.100.53,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/20/2024 09:44:31,202.171.167.40,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06-01-2024 06:16,202.217.212.49,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
05/30/2024 20:51:40,202.202.110.74,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/19/2024 23:14:50,202.184.65.223,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-04-2024 09:41,202.253.17.188,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
03/31/2024 16:41:12,202.227.202.139,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
06/26/2024 00:01:19,202.107.163.163,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/24/2024 22:02:36,202.232.36.178,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/29/2024 02:01:54,202.223.54.166,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-11-2024 11:40,202.113.87.58,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
10/26/2024 10:09:32,202.202.87.12,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02/25/2024 18:11:02,202.96.220.195,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
12-04-2024 03:19,202.117.84.15,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
04/27/2024 14:49:45,202.34.56.93,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
11-10-2024 14:28,202.182.97.159,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
01/28/2025 22:55:31,202.110.128.12,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
02-08-2024 04:32,202.124.134.185,10.100.11.12,TCP,443,External,Allowed,10.0.70.1,Access over HTTPS
